player_id,name_key,position,season,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_first_downs,rushing_epa,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,wopr,def_tackles_solo,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_tackles_for_loss,def_fumbles_forced,fg_made,fg_att,fg_missed,fg_long,pat_made,pat_att,fantasy_points,fantasy_points_ppr,player_name_full,college,draft_slot,draft_slot_label,round,pick,draft_year
00-0035827,R.Matiscik,LS,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ross Matiscik,Baylor,7,UDFA,,,
00-0035827,R.Matiscik,LS,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ross Matiscik,Baylor,7,UDFA,,,
00-0035827,R.Matiscik,LS,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ross Matiscik,Baylor,7,UDFA,,,
00-0035827,R.Matiscik,LS,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Ross Matiscik,Baylor,7,UDFA,,,
00-0035827,R.Matiscik,LS,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ross Matiscik,Baylor,7,UDFA,,,
00-0035829,A.Pleasants,OL,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Austen Pleasants,Ohio,7,UDFA,,,
00-0035830,J.Reed,SAF,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jarran Reed,Alabama,2,R2,2,49,2016
00-0035830,J.Reed,SAF,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jarran Reed,Alabama,2,R2,2,49,2016
00-0035831,J.Robinson,RB,2020,0,0,0,0,0,1,-4,0,0,0,-4.408992706,240,1070,7,1,56,-12.30711027,49,60,344,3,1,-49,383,16,6.493152941,2.385306355,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.4,250.4,Josh Robinson,Mississippi St.,6,R6,6,205,2015
00-0035831,J.Robinson,RB,2021,0,0,0,0,0,0,0,0,0,0,0,164,767,8,2,41,-11.25241631,31,46,222,0,2,40,230,10,-3.488576495,2.130454813,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.9,173.9,Josh Robinson,Mississippi St.,6,R6,6,205,2015
00-0035831,J.Robinson,RB,2022,0,0,0,0,0,0,0,0,0,0,0,110,425,3,1,22,-14.68856911,11,14,51,2,0,1,63,5,1.595253336,0.595257266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.6,88.6,Josh Robinson,Mississippi St.,6,R6,6,205,2015
00-0035831,J.Robinson,RB,2023,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,-0.481721364,1,1,-2,0,0,-3,1,0,-1.124916391,0.035136555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Josh Robinson,Mississippi St.,6,R6,6,205,2015
00-0035833,B.Wright,P,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,Brandon Wright,Georgia State,7,UDFA,,,
00-0035835,N.Cottrell,RB,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nathan Cottrell,Georgia Tech,7,UDFA,,,
00-0035835,N.Cottrell,RB,2021,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,-0.087498341,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,Nathan Cottrell,Georgia Tech,7,UDFA,,,
00-0035838,M.Cole,WR,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mason Cole,Michigan,3,R3,3,97,2018
00-0035838,M.Cole,WR,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mason Cole,Michigan,3,R3,3,97,2018
00-0035841,B.Jones,DT,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Byron Jones,Connecticut,1,R1,1,27,2015
00-0035841,B.Jones,DT,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.5,2.5,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Byron Jones,Connecticut,1,R1,1,27,2015
00-0035841,B.Jones,DT,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,8,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Byron Jones,Connecticut,1,R1,1,27,2015
00-0035841,B.Jones,DT,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Byron Jones,Connecticut,1,R1,1,27,2015
00-0035844,K.Merritt,WR,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,13,0,0,56,6,1,-0.217810055,0.211489899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,2.3,Kirk Merritt,Arkansas State,7,UDFA,,,
00-0035848,D.Harris,WR,2020,0,0,0,0,0,0,0,0,0,0,0,6,46,0,0,3,-0.636721824,10,10,79,0,0,16,63,3,4.22885629,0.43441114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,22.5,Davontae Harris,Illinois St.,5,R5,5,151,2018
00-0035849,R.Blankenship,K,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,37,5,556,43,45,0,0,Rodrigo Blankenship,Georgia,7,UDFA,,,
00-0035849,R.Blankenship,K,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,2,198,7,8,0,0,Rodrigo Blankenship,Georgia,7,UDFA,,,
00-0035849,R.Blankenship,K,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,95,4,5,0,0,Rodrigo Blankenship,Georgia,7,UDFA,,,
00-0035850,K.Cline,DE,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kameron Cline,South Dakota,7,UDFA,,,
00-0035850,K.Cline,DE,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kameron Cline,South Dakota,7,UDFA,,,
00-0035853,C.O'Donnell,G,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Carter O'Donnell,"Alberta, Can.",7,UDFA,,,
00-0035857,C.Williams,DL,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chad Williams,Grambling St.,3,R3,3,98,2017
00-0035857,C.Williams,DL,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chad Williams,Grambling St.,3,R3,3,98,2017
00-0035857,Ch.Williams,DL,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,26,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,,,,,,
00-0035859,B.Gillikin,P,2021,0,1,0,0,0,0,0,9,0,0,-2.364286174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blake Gillikin,Penn State,7,UDFA,,,
00-0035859,B.Gillikin,P,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blake Gillikin,Penn State,7,UDFA,,,
00-0035859,B.Gillikin,P,2023,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,1,3.481460391,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Blake Gillikin,Penn State,7,UDFA,,,
00-0035859,B.Gillikin,P,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blake Gillikin,Penn State,7,UDFA,,,
00-0035860,T.Jones,RB,2020,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,1,0.428658375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,1.3,Travis Jones,Connecticut,3,R3,3,76,2022
00-0035860,T.Jones,RB,2021,0,0,0,0,0,0,0,0,0,0,0,54,142,0,0,7,-18.68990231,5,8,29,0,0,1,28,2,-1.543773199,0.520993481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1,22.1,Travis Jones,Connecticut,3,R3,3,76,2022
00-0035860,T.Jones,RB,2022,0,0,0,0,0,0,0,0,0,0,0,10,24,0,0,3,-3.534807602,5,8,30,0,0,-22,34,0,-5.515736846,0.270967527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,10.4,Travis Jones,Connecticut,3,R3,3,76,2022
00-0035860,T.Jones,RB,2023,0,0,0,0,0,0,0,0,0,0,0,26,95,2,0,7,1.687857,7,10,37,0,0,-18,44,1,-4.623583573,0.343311125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2,32.2,Travis Jones,Connecticut,3,R3,3,76,2022
00-0035860,T.Jones,RB,2024,0,0,0,0,0,0,0,0,0,0,0,4,55,1,0,1,2.864257527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,11.5,Travis Jones,Connecticut,3,R3,3,76,2022
00-0035862,E.Bassey,DB,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,1,26,2,0,3,0,0,0,0,0,0,0,0,0,Essang Bassey,Wake Forest,7,UDFA,,,
00-0035862,E.Bassey,DB,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Essang Bassey,Wake Forest,7,UDFA,,,
00-0035862,E.Bassey,DB,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,Essang Bassey,Wake Forest,7,UDFA,,,
00-0035862,E.Bassey,DB,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Essang Bassey,Wake Forest,7,UDFA,,,
00-0035864,K.Hinton,WR,2020,1,9,13,0,2,1,-1,134,16,1,-11.93053922,2,7,0,0,0,-1.408618691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78,-2.78,Kyle Hinton,Washburn,6,R6,7,253,2020
00-0035864,K.Hinton,WR,2021,1,1,1,0,0,0,0,-5,6,0,-3.130664429,0,0,0,0,0,0,15,23,175,1,0,185,57,10,10.06909498,1.500005165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.54,38.54,Kyle Hinton,Washburn,6,R6,7,253,2020
00-0035864,K.Hinton,WR,2022,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,1,0.072749948,24,33,311,0,0,303,139,14,16.51248325,2.227453744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.4,56.4,Kyle Hinton,Washburn,6,R6,7,253,2020
00-0035869,A.Mack,WR,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,91,0,0,91,37,5,4.934487554,0.811656353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,16.1,Alizé Mack,Notre Dame,6,R6,7,231,2019
00-0035876,A.Baccellia,WR,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,45,0,0,91,11,4,1.427098,0.558668595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,11.5,Andre Baccellia,Washington,7,UDFA,,,
00-0035876,A.Baccellia,WR,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Andre Baccellia,Washington,7,UDFA,,,
00-0035879,O.Cobb,LB,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Omari Cobb,Marshall,7,UDFA,,,
00-0035880,Ja.Davis,CB,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
00-0035881,Y.Durant,OT,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yasir Durant,Missouri,7,UDFA,,,
00-0035883,M.Ffrench,WR,2021,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,-0.280473466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,Maurice Ffrench,Pittsburgh,7,UDFA,,,
00-0035889,T.Townsend,P,2020,1,1,13,0,0,0,0,6,7,1,3.453015857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0.52,Tommy Townsend,Florida,7,UDFA,,,
00-0035889,T.Townsend,P,2021,1,1,16,0,0,0,0,11,5,1,4.030698028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.64,Tommy Townsend,Florida,7,UDFA,,,
00-0035889,T.Townsend,P,2022,0,1,0,0,0,0,0,1,0,0,-3.517585916,0,0,0,0,0,-0.947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tommy Townsend,Florida,7,UDFA,,,
00-0035889,T.Townsend,P,2023,1,1,11,0,0,0,0,11,0,1,2.439640677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.44,Tommy Townsend,Florida,7,UDFA,,,
00-0035889,T.Townsend,P,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tommy Townsend,Florida,7,UDFA,,,
00-0035890,T.Wharton,DE,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,13,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,Tershawn Wharton,Missouri S&amp;T,7,UDFA,,,
00-0035890,T.Wharton,DE,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,18,2,1,0,1,0,0,2,0,0,0,0,0,0,0,0,Tershawn Wharton,Missouri S&amp;T,7,UDFA,,,
00-0035890,T.Wharton,DE,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,8,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Tershawn Wharton,Missouri S&amp;T,7,UDFA,,,
00-0035890,T.Wharton,DE,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,12,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Tershawn Wharton,Missouri S&amp;T,7,UDFA,,,
00-0035890,T.Wharton,DE,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6.5,48,11,0,0,2,0,7,1,0,0,0,0,0,0,0,0,Tershawn Wharton,Missouri S&amp;T,7,UDFA,,,
00-0035891,C.White,WR,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,33,0,0,38,14,3,2.262710482,0.335850713,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,8.3,Corey White,Samford,7,UDFA,,,
00-0035891,C.White,WR,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,2,0,-0.415927317,0.053571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.2,Corey White,Samford,7,UDFA,,,
00-0035891,C.White,WR,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,44,0,0,40,13,2,2.547461476,0.212582168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,6.4,Corey White,Samford,7,UDFA,,,
00-0035895,J.Bachie,LB,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Joe Bachie,Michigan State,7,UDFA,,,
00-0035895,J.Bachie,LB,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Joe Bachie,Michigan State,7,UDFA,,,
00-0035895,J.Bachie,LB,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Joe Bachie,Michigan State,7,UDFA,,,
00-0035895,J.Bachie,LB,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Joe Bachie,Michigan State,7,UDFA,,,
00-0035895,J.Bachie,LB,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Joe Bachie,Michigan State,7,UDFA,,,
00-0035898,D.Bradwell,RB,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.448967256,0.036529933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Darius Bradwell,Tulane,7,UDFA,,,
00-0035900,C.Christiansen,LB,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cole Christiansen,Army,7,UDFA,,,
00-0035900,C.Christiansen,LB,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cole Christiansen,Army,7,UDFA,,,
00-0035900,C.Christiansen,LB,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cole Christiansen,Army,7,UDFA,,,
00-0035900,C.Christiansen,LB,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cole Christiansen,Army,7,UDFA,,,
00-0035903,J.Gaziano,DE,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Joe Gaziano,Northwestern,7,UDFA,,,
00-0035903,J.Gaziano,DE,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Joe Gaziano,Northwestern,7,UDFA,,,
00-0035903,J.Gaziano,DE,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Joe Gaziano,Northwestern,7,UDFA,,,
00-0035903,J.Gaziano,DE,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Joe Gaziano,Northwestern,7,UDFA,,,
00-0035903,J.Gaziano,DE,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Joe Gaziano,Northwestern,7,UDFA,,,
00-0035906,J.Lemonier,LB,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jessie Lemonier,Liberty,7,UDFA,,,
00-0035906,J.Lemonier,LB,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.5,12,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Jessie Lemonier,Liberty,7,UDFA,,,
00-0035908,G.Nabers,FB,2020,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,1,0.139693086,5,7,25,2,0,6,23,2,1.105490664,0.32960206,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2,20.2,Gabe Nabers,Florida State,7,UDFA,,,
00-0035908,G.Nabers,FB,2021,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,1,-0.187978149,3,3,17,0,0,5,12,0,0.203084715,0.137955352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,5.5,Gabe Nabers,Florida State,7,UDFA,,,
00-0035910,T.Smith,DT,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tye Smith,Towson,5,R5,5,170,2015
00-0035910,T.Smith,DT,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Tye Smith,Towson,5,R5,5,170,2015
00-0035910,T.Smith,DT,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tye Smith,Towson,5,R5,5,170,2015
00-0035910,T.Smith,DT,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tye Smith,Towson,5,R5,5,170,2015
00-0035912,L.Bellamy,RB,2020,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,-0.958870234,1,1,5,0,0,0,5,0,-0.856522758,0.034883721,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,2.6,LeVante Bellamy,Western Michigan,7,UDFA,,,
00-0035923,R.Walker,LB,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rasheed Walker,Penn St.,6,R6,7,249,2022
00-0035924,J.Ward,RB,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,1,0,-4,15,1,2.200480377,0.042410016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,8.1,Jihad Ward,Illinois,2,R2,2,44,2016
00-0035924,J.Ward,RB,2021,0,0,0,0,0,0,0,0,0,0,0,9,33,0,0,3,2.825694466,3,4,34,0,0,13,26,1,3.338606964,0.162674476,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.7,9.7,Jihad Ward,Illinois,2,R2,2,44,2016
00-0035924,J.Ward,RB,2022,0,0,0,0,0,0,0,0,0,0,0,5,25,0,0,2,-0.873255413,2,3,7,0,0,4,4,1,-0.659203937,0.160311017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,5.2,Jihad Ward,Illinois,2,R2,2,44,2016
00-0035924,J.Ward,RB,2023,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,1,-1.818419362,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,1.1,Jihad Ward,Illinois,2,R2,2,44,2016
00-0035924,J.Ward,RB,2024,0,0,0,0,0,0,0,0,0,0,0,5,22,0,0,1,0.204633341,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,2.2,Jihad Ward,Illinois,2,R2,2,44,2016
